"Salary_Cap_Perc","fg","rookie_contract","bird_rights","age","fta","blk","g","US_Player","maximum_contract","ts_pct","drb","trb","pf","ast","pos_PG","usg_pct","bpm"
0.020481854,0.4,0,0,31,0.7,0.1,34,1,0,0.405,1.2,1.8,1.2,0.2,0,8.8,-6.7
0.011087296,0.2,0,0,32,0.4,0,28,1,0,0.374,0.4,0.9,1,0.1,0,8.1,-8.9
0.035750433,3.1,0,0,28,0.4,0.2,45,1,0,0.521,2.2,2.4,2,0.9,0,16.2,-2.9
0.020481854,0.3,0,0,31,0.1,0.1,24,1,0,0.335,0.4,0.6,0.9,0.2,0,11.6,-8.8
0.023295793,0.7,0,0,32,0.8,0.2,49,1,0,0.539,1.5,2.1,2,0.4,0,9.2,-4.8
0.023295793,0.5,0,0,33,0.5,0.1,30,1,0,0.418,1.2,1.6,1.1,0.3,0,8.6,-6.1
0.023295793,0.2,0,0,34,0.8,0.3,38,1,0,0.476,1,1.6,2.2,0.2,0,7.5,-6.7
0.001204818,0.2,0,0,31,0,0.2,5,1,0,0.5,0.4,0.4,0.8,1.2,1,10.3,-0.5
0.10767695,2.2,0,0,28,0.3,0.1,57,1,0,0.527,0.9,1.2,1.4,0.7,0,15.9,-4
0.086655113,2.8,0,0,26,2,0.5,76,1,0,0.531,3.2,5.3,2.3,0.5,0,16.4,-2.7
0.086141548,1.6,0,0,27,1.7,0.4,57,1,0,0.51,1.9,3,1.6,0.3,0,13.9,-4.4
0.086141548,2.8,0,0,28,1.6,0.8,65,1,0,0.493,3.2,5.1,2.3,0.6,0,15.8,-3.2
0.086141548,2.8,0,0,29,2,1.3,72,1,0,0.478,3.8,5.7,2.4,0.8,0,15.3,-3.4
0.231080295,6,0,1,29,2.3,0.4,79,1,0,0.574,4.1,5.1,2.1,1.8,0,20.8,1.7
0.248853353,5.9,0,1,30,2,0.2,80,1,0,0.555,3.3,4.1,2,1.8,0,20.6,1.7
0.09294673,4.5,0,1,31,1.3,0.4,54,1,0,0.502,2.9,3.6,1.7,2,0,20.2,0.7
0.024590641,1.3,1,0,23,0.8,0.5,56,1,0,0.491,1.4,2.4,2,0.6,0,15.8,-4.3
0.04260468,4.2,0,1,27,1.6,0.9,31,1,0,0.495,4.2,5.8,3.2,0.9,0,18.2,-3.6
0.17092721,5.9,0,0,32,3.5,0.2,77,1,0,0.552,1.6,1.8,1.8,3.8,0,23,1.5
0.183481497,6,0,0,33,2.6,0.2,82,1,0,0.545,1.6,1.9,1.7,4.1,0,24.7,0.9
0.192233478,5.7,0,0,34,1.8,0.2,63,1,0,0.54,2.1,2.4,1.1,3.6,0,23.3,1.4
0.086141548,3.6,0,0,35,1.7,0.1,79,1,0,0.566,1.8,2,1.4,2.5,0,18,-0.2
0.095865863,1.6,0,0,36,0.4,0,35,1,0,0.501,0.9,1.1,1.4,1.6,1,15.3,-3.5
0.035284575,4.9,1,0,23,3.7,1,75,1,0,0.518,5.5,8.5,3.7,1.7,0,19.6,-2.4
0.037523258,3.6,1,0,24,2.7,0.6,75,1,0,0.533,4.1,6.1,2.8,1.2,0,17.9,-2.2
0.090448625,4.6,0,1,26,2.5,0.7,82,1,0,0.533,4.6,6.7,2.8,1,0,18.2,-2.6
0.096180064,3.1,0,1,27,1.8,0.7,82,1,0,0.523,4.6,6.4,3.1,0.6,0,14.4,-3.2
0.025938302,2.6,1,0,22,1.9,1.7,60,1,0,0.539,2.6,4.1,2,0.2,0,19.1,-0.8
0.042422989,5,1,0,24,2.7,2.2,61,1,0,0.552,5.1,7.8,2.7,0.5,0,20.7,0.2
0.172283096,3.8,0,1,25,2.4,2,79,1,0,0.589,2.8,4.8,2.3,0.3,0,21.1,1.6
0.012762912,1.5,0,0,26,0.8,0.1,54,1,0,0.496,1.2,1.5,1.4,0.6,1,15.3,-4.1
0.00554152,1.6,0,0,27,0.5,0.1,26,1,0,0.396,1.6,1.8,1.3,0.8,0,17.1,-6.8
0.005903556,1,0,0,24,0.8,0.2,23,1,0,0.457,1.5,2.5,1.2,0.4,0,16.1,-5.3
0.004659,0.9,0,0,25,1.5,0.3,8,1,0,0.493,2.1,2.8,1.6,0.1,0,16.8,-4.3
0.015612042,2.7,0,0,27,2.2,0.7,53,1,0,0.553,3.8,5.8,2,0.7,0,17.3,-0.9
0.007930468,1.1,1,0,22,0.5,0.4,39,1,0,0.705,1.9,2.5,1.9,0,0,10.1,-3
0.025842464,0.8,0,0,24,0.4,0.1,20,1,0,0.435,1.1,1.7,0.8,0.2,0,17.6,-2.8
0.025842464,1.6,0,0,25,0.6,0.3,37,1,0,0.533,2,2.8,1.2,0.4,0,19.7,-1
0.029823276,1.4,0,0,26,0.8,0.3,73,1,0,0.605,2.3,3.5,2,0.8,0,12.4,-2.1
0.105329289,1.4,0,0,33,0.6,0.3,16,1,0,0.49,2.9,5.1,2.8,1.3,0,11.1,-3.2
0.051684929,0.8,0,0,35,0.8,0.1,11,1,0,0.569,2.2,3.8,2.4,0.4,0,9.3,-0.6
0.060952513,5.9,1,0,23,2.7,0.9,82,1,0,0.53,4.6,6,2.7,1.6,0,19.2,0.2
0.076769141,4.9,1,0,24,3.3,0.5,75,1,0,0.538,3.8,4.8,2.8,1.4,0,19.5,-1.1
0.144459376,4.6,0,1,26,3.3,0.8,81,1,0,0.561,3.2,3.9,2.2,1.6,0,22.2,-0.3
0.009906278,2.2,1,0,23,1.3,0.2,77,0,0,0.531,1.3,1.9,1.8,0.8,0,14.9,-3.6
0.013443856,3.2,1,0,24,1.8,0.2,26,0,0,0.436,1.7,2.3,2.4,0.8,0,19.4,-5.4
0.023810745,1.3,1,0,21,0.7,0.2,71,1,0,0.459,0.9,0.9,1.2,1.7,1,19.1,-3.6
0.025443457,1.9,1,0,22,1.4,0.4,70,1,0,0.521,1.3,1.5,1.2,2,1,20.3,0.5
0.027219351,4.8,1,0,23,2.8,0.6,66,1,0,0.551,2.1,2.4,2.2,4.9,1,19.1,1.3
0.041917804,5.5,1,0,24,2.8,0.4,80,1,0,0.543,1.9,2.3,2.3,7.2,1,23,0.3
0.008159396,1.6,1,0,23,0.8,0.3,49,1,0,0.678,1.2,2,1,0.5,0,14.9,2.1
0.013131331,0.9,1,0,24,0.6,0.8,29,1,0,0.632,1.1,1.7,0.8,0.4,0,11.2,5
0.03092261,0.7,0,1,25,0.9,0.4,37,1,0,0.641,0.9,1.6,0.8,0.3,0,14.1,2.2
0.034804631,1,1,0,20,0.6,0.1,23,1,0,0.479,0.6,0.8,0.6,0.2,0,24.8,-5.4
0.035978118,3.4,1,0,21,0.8,0.3,78,1,0,0.522,2.1,2.4,1.8,1.5,0,20.1,0.1
0.008159396,1,1,0,22,0.9,0.3,29,1,0,0.458,0.8,1.2,1.1,1.4,1,15.6,2.2
0.013131331,4.9,1,0,23,5.2,0.3,35,1,0,0.552,2.5,3.1,2.2,6.2,1,28.1,3.8
0.144280994,4.8,0,0,24,3.4,0.4,82,1,0,0.538,2.6,3,2.5,6.1,1,20.8,0.3
0.142719644,4.2,0,0,25,3.7,0.4,71,1,0,0.572,2.2,2.6,2.3,4.1,1,20.4,-0.2
0.01722831,1.1,0,0,25,0.6,0,44,1,0,0.389,0.6,0.8,1,1.3,1,22.2,-7.6
0.013131331,2.5,0,0,26,1.6,0.1,39,1,0,0.478,1.1,1.3,1.2,2.4,1,22.5,-3.2
0.013131331,0.4,1,0,21,0.3,0.1,21,1,0,0.413,0.7,1,0.5,0,0,21.5,-8.9
0.012564991,1.5,1,0,23,1.5,0.1,31,1,0,0.46,0.8,1.5,0.5,0.5,0,23.1,-3.9
0.013453087,2.8,1,0,24,0.8,0.1,34,1,0,0.535,1.1,1.8,1.1,0.9,0,22.9,-3.6
0.008159396,0.8,1,0,25,0.5,0.3,21,0,0,0.561,0.6,1.3,0.7,0.2,0,16.4,-0.2
0.037141768,2.7,1,0,21,3.3,0.1,74,1,0,0.534,1.4,1.6,2.1,2.3,0,24.9,-1.7
0.039497622,3.1,1,0,22,2.9,0.1,71,1,0,0.536,2,2.3,2.1,3.7,1,22.1,-1.8
0.052413342,3.8,1,0,23,2.8,0.1,31,1,0,0.561,1.9,2.1,2.3,3.8,1,24.6,1.7
0.051684929,3.3,0,0,24,1.5,0.2,80,1,0,0.514,1.9,2.2,2.1,3.3,1,20.8,0.1
0.053426268,3.4,0,0,25,1.6,0.1,72,1,0,0.498,1.7,2,2.2,2.7,1,20.1,-1.8
0.038563159,2.8,1,0,22,0.8,0,61,1,0,0.495,0.9,1.2,1.2,1.8,1,20.4,-3.4
0.041455448,2.5,1,0,23,1.4,0,69,1,0,0.546,0.8,1,0.9,1.3,0,23.9,-1.3
0.018908414,2.9,1,0,23,2.8,0.4,82,1,0,0.574,2.3,4,1.2,1.4,0,14.6,2
0.018965558,4.1,1,0,24,5,0.5,67,1,0,0.522,3.6,4.9,1.6,2.6,0,16.8,1.1
0.053899387,4.4,1,0,25,3.9,1.5,48,1,0,0.579,6.6,10.4,3.3,2.2,0,16.8,2.9
0.194679898,4.6,0,1,27,3.6,2.1,66,1,0,0.534,7.2,11.1,2.8,4,0,17.2,3.4
0.014719678,2.9,1,0,24,1.3,0,66,1,0,0.551,2.2,2.4,1.2,0.8,0,15.2,-0.7
0.025842464,2.6,0,0,25,1.2,0.1,78,1,0,0.54,1.7,2.2,1.3,0.9,0,16.7,-1
0.026414901,5.4,0,0,26,3.4,0.1,77,1,0,0.601,2.1,2.5,1.5,1.8,0,19.1,-0.1
0.04477227,0.1,1,0,23,0.4,0.1,8,0,0,0.273,0.4,0.6,1.1,0.3,0,11.3,-8.3
0.281243539,7.1,0,1,29,3.4,0.1,72,1,0,0.517,3.2,4,1.8,4.7,0,26.3,-0.3
0.31077412,7.1,0,1,30,3.1,0.2,60,1,0,0.557,2.8,3.7,1.3,3.9,0,24.9,2.1
0.340304683,6.2,0,1,31,2.2,0.2,72,1,0,0.521,2.3,3,1.4,3.5,0,21.7,0
0.365833058,5.8,0,1,32,2.5,0.1,79,1,0,0.564,2.8,3.4,1.6,2.7,0,22.3,0.2
0.056853422,0.7,0,1,28,1,1.2,75,0,0,0.583,2.2,3.5,2.6,0.3,0,5.3,-1.6
0.064606161,0.6,0,1,30,0.5,0.7,62,0,0,0.542,1.1,1.9,0.8,0.2,0,8.6,-1.3
0.064759113,0.4,0,1,31,0.2,0.4,33,0,0,0.394,0.7,1.2,0.5,0.1,0,9.3,-5
0.118851386,1.5,0,0,30,1.7,1.4,30,1,0,0.567,5.5,7.9,3.2,0.3,0,10.3,-1.3
0.01972688,0.8,0,0,32,0.7,0.6,27,1,0,0.492,4,5.1,2.4,0.2,0,7.9,-5.5
0.023295793,0.1,0,0,33,0.2,0.2,12,1,0,0.205,1.3,1.8,0.8,0.3,0,5.7,-7.1
0.015268631,0.6,0,0,26,0.8,0.1,15,1,0,0.455,1.8,2.9,1.4,0.1,0,13.1,-5.2
0.014719678,1.2,0,0,27,1.5,0.4,43,1,0,0.529,2.6,4.4,1.8,0.6,0,14.3,-1.6
0.015335893,1.7,0,0,27,1.2,0.1,63,1,0,0.568,1.3,2,1.7,0.3,0,16.2,-3
0.017102198,2.1,0,0,28,0.9,0.2,39,1,0,0.518,1.9,2.2,1.9,0.5,0,17.2,-5.8
0.055992006,1.7,0,0,25,0.4,0.4,77,0,0,0.452,1.9,2.8,2.3,0.6,0,18.1,-4.7
0.060299083,1.5,0,0,27,0.4,0.3,31,0,0,0.468,2.5,3.6,1.5,0.5,0,18.3,-5
0.031412032,2.6,1,0,22,1.7,0.7,63,1,0,0.497,2.9,4.7,1.3,0.5,0,22.6,-1.7
0.032470901,4.9,1,0,23,2.5,1.7,70,1,0,0.543,4.7,7.1,2.6,1.6,0,20.3,-0.5
0.021452308,1.2,1,0,22,0.3,0.1,13,1,0,0.457,1.5,1.7,0.8,0.8,0,15.8,-6.3
0.015778582,2.9,0,0,29,0.7,0,49,1,0,0.496,1.1,1.6,0.9,2.2,1,26,2.9
0.025842464,2,0,0,30,0.4,0,63,1,0,0.483,0.9,1,0.8,1.7,1,20.8,-0.6
0.027266995,1.5,0,0,31,0.4,0,42,1,0,0.403,0.6,0.9,1,1,1,17,-5.9
0.137826476,5.1,0,1,31,3.3,0.4,73,1,0,0.51,3.3,3.6,2.2,3.5,0,20.9,-0.3
0.139256426,3.2,0,1,33,1.4,0.3,76,1,0,0.509,2.3,2.7,1.9,3,0,14.5,-2.5
0.129228514,1.9,0,1,34,0.7,0.2,78,1,0,0.462,1.8,2.1,1.6,1.9,0,12.8,-1.9
0.088627248,5.8,1,0,20,5.7,0.5,69,1,0,0.494,4.1,4.6,2.5,8.3,1,23.8,-0.8
0.09527393,5.7,1,0,21,6.1,0.9,66,1,0,0.502,3.8,4.5,2.1,8,1,24.9,0.7
0.101920612,6.6,1,0,22,6.2,0.8,49,1,0,0.521,3.3,4,2.4,7.6,1,29.3,3.9
0.127131086,7.1,1,0,23,4.8,0.5,82,1,0,0.524,3.6,4.1,2.7,8.8,1,27.4,2.7
0.007930468,1.1,1,0,22,1.2,0.1,52,1,0,0.564,2.1,4.1,2.2,0.4,0,10.4,-3
0.01722831,0.8,0,0,23,0.9,0,63,1,0,0.567,1.7,2.9,1.9,0.3,0,10,-3.9
0.01722831,0.4,0,0,24,0.4,0,35,1,0,0.359,1.2,2.1,0.9,0.3,0,11.4,-6.5
0.008159396,2.1,1,0,22,0.6,0.4,46,1,0,0.536,1.6,2.6,1.5,0.5,0,17.6,-0.3
0.007930468,3.6,1,0,22,2.2,0.4,80,0,0,0.545,3.6,6,2.9,0.7,0,15.7,-1.3
0.077527393,3.3,0,1,24,1.9,0.3,64,0,0,0.548,3.3,4.8,2.5,0.7,0,18.1,-1.5
0.077527393,2.9,0,1,25,1.8,0.2,49,0,0,0.531,2.4,3.8,1.8,0.9,0,20.2,-0.1
0.076688423,1.5,0,1,26,0.9,0.1,64,0,0,0.577,1.9,2.7,1.3,0.6,0,16,-1.5
0.060097139,4.4,1,0,21,3.2,0.9,81,0,0,0.579,6,8.8,3.1,0.7,0,18.5,-1.3
0.051460659,4.9,1,0,20,3.3,0,81,1,0,0.511,2.1,2.4,1.2,4.4,1,24.2,-2.9
0.058829853,1.6,1,0,22,1.3,0.1,29,1,0,0.442,1.1,1.3,0.8,3.3,1,20.2,-4.8
0.017957412,4.6,1,0,22,2,0.1,42,1,0,0.456,1.8,2.5,1.5,2.8,0,27,-3.8
0.02065123,4.3,1,0,24,2.3,0.1,70,1,0,0.512,2.4,3,1.5,3.2,0,25.3,-0.9
0.036851668,4,1,0,25,2.1,0.1,81,1,0,0.516,1.9,2.3,1.5,3.5,1,23.7,-0.6
0.03374766,2.7,1,0,23,1,0.1,82,1,0,0.535,1.4,1.6,1.3,1.5,1,19,-0.4
0.068913238,3.8,0,0,25,1.6,0.1,39,1,0,0.592,1.4,1.6,1.3,3.3,1,22.6,0.4
0.018864347,3.7,0,0,27,1.4,0.2,41,1,0,0.533,2,2.5,1.6,4.9,1,23.2,-0.7
0.018490903,1.8,1,0,21,0.2,0.1,26,1,0,0.508,2,2.4,0.6,0.8,0,22.3,0.1
0.019878024,2.1,1,0,22,0.7,0.2,40,1,0,0.49,1.6,2.4,0.6,0.6,0,25.3,0.9
0.019936945,2.5,1,0,23,0.9,0.3,60,1,0,0.507,2.7,3.2,1.1,0.9,0,18.7,0.7
0.043037782,2.1,1,0,22,1.4,0.4,47,1,0,0.528,2.1,3.7,2,0.4,0,18.7,-3.5
0.049199917,2.1,1,0,24,1.2,0.7,39,1,0,0.522,3.2,4.8,1.8,0.4,0,17.9,-1.5
0.0625823,2.7,0,1,25,2.1,0.7,29,1,0,0.533,2.9,5.7,1.9,0.4,0,20.2,-1.6
0.060730415,4,0,1,26,2.5,0.9,72,1,0,0.579,4.7,7.4,2.4,0.8,0,19.7,-0.5
0.14244383,4,0,0,28,1.5,0.1,68,0,0,0.569,1.8,2.1,2,5.9,1,17.9,0.6
0.155054786,3.9,0,0,29,1.5,0.1,68,0,0,0.522,2.5,3,2.1,8.9,1,16.8,0.8
0.168509958,4.1,0,0,30,1.3,0.1,53,0,0,0.547,2.7,3,1.8,8.8,1,16,1.7
0.190314089,4.3,0,0,31,1.1,0.1,73,0,0,0.616,2.1,2.4,1.4,7.1,1,17,3.1
0.115741066,4.2,0,0,32,0.8,0.1,81,0,0,0.596,2,2.4,1.7,4.7,1,16.2,1.9
0.035649359,1.9,0,0,25,0.9,0.8,63,1,0,0.509,3,5,1.8,0.5,0,12.5,-2
0.111984012,2.2,0,0,27,1.1,0.4,54,1,0,0.567,1.6,2.9,1.3,0.8,0,14.3,-0.5
0.103369857,1.4,0,0,28,0.1,0.2,34,1,0,0.501,1.9,2.8,1.1,1,0,10.1,-0.2
0.005410396,0.7,0,0,31,0.5,0.1,15,1,0,0.459,0.7,1.8,1.3,0.4,0,11.7,0.6
0.008159396,1.7,1,0,22,0.7,0.5,37,1,0,0.505,2.6,3.9,1.3,0.3,0,15,0.1
0.006102216,0.7,0,0,23,0.3,0.2,6,1,0,0.506,0.7,1.2,0.7,0,0,19.9,-5.9
0.015070008,1.2,0,0,24,0.2,0.5,32,1,0,0.547,1.4,2.4,1.4,0.5,0,12.8,-0.7
0.188734835,4.5,0,0,29,4,0.3,35,1,0,0.496,2.7,3.6,2.6,1.4,0,24.8,-3.3
0.037040866,3.3,0,0,31,2.3,0.2,43,1,0,0.461,2.8,3.7,2.1,1.2,0,20.7,-3.7
0.021177986,2.8,0,0,32,1.1,0.3,11,1,0,0.45,2.5,3.3,1.6,0.4,0,20,-3.8
0.014306707,1.8,0,0,22,0.9,0.4,42,1,0,0.55,2.1,3,1.8,1,0,15.3,-0.2
0.015249121,2.9,0,0,23,1.7,0.8,72,1,0,0.608,3.8,5.3,2.3,2.1,0,14.7,2.3
0.051684929,1.1,0,0,24,0.7,0.4,50,1,0,0.516,2.2,3.4,1.5,1,0,10.5,-1.4
0.05401075,2.3,0,0,25,1.3,0.4,67,1,0,0.527,3.5,4.9,2,2.1,0,13.7,-1.4
0.016622374,1.1,0,0,27,0.5,0.1,63,1,0,0.407,1.1,1.8,1.1,0.6,0,18.6,-6.3
0.018427555,1.7,0,0,28,0.8,0.1,54,1,0,0.492,1.6,2.5,1.4,0.4,0,20.4,-7.3
0.00947557,0.9,1,0,20,0.5,0,28,1,0,0.403,0.5,0.5,0.6,1.1,1,20.5,-8.8
0.013131331,0.6,1,0,21,1.1,0,10,1,0,0.373,0.5,0.5,0.7,0.4,1,26.4,-12.4
0.187175043,6.2,0,0,24,5.2,2.1,81,1,0,0.536,6,8.7,3,4.2,0,22.2,5.1
0.213631039,7.6,0,0,26,4.9,1.7,66,1,0,0.499,7.5,9.6,2.6,3.9,0,28.4,3.8
0.23006527,6.7,0,0,28,3.9,1.4,77,1,0,0.463,5.4,6.8,2.6,3.3,0,24.5,-0.8
0.026244021,3.2,1,0,19,1.2,0.2,73,1,0,0.526,1.8,2.6,2.1,3.8,1,18.4,-1.7
0.02804631,5.4,1,0,20,2.5,0.4,82,1,0,0.525,3.2,4,2.5,6.5,1,20.8,0.8
0.030002067,5.5,1,0,21,1.8,0.3,65,1,0,0.496,2.4,3.3,2.1,4.5,1,21.8,0.4
0.046083178,7.1,1,0,22,3.1,0.4,78,1,0,0.496,3.1,4.2,2.2,8,1,26.6,0.5
0.157015014,6,0,1,23,1.9,0.4,34,1,0,0.505,3.4,4.2,2.7,7.9,1,23.3,0.4
0.034662738,1.7,1,0,22,0.6,0.3,68,1,0,0.518,1.3,2.1,0.7,0.6,0,15.4,-2.1
0.013131331,0.5,1,0,24,1,0,4,1,0,0.931,0.3,0.8,1,0.5,1,8.9,-0.1
0.008159396,0.6,1,0,22,0.1,0.2,14,1,0,0.318,0.6,0.9,0.4,0.1,0,20.9,-9.9
0.029838743,3.1,1,0,20,1.4,0.4,64,1,0,0.573,3.5,5.1,1.4,1.1,0,14.5,3.4
0.032077734,4.5,1,0,21,2.2,0.6,58,1,0,0.592,4.9,6,1.7,1.6,0,16.4,3.1
0.017908873,1.5,0,0,29,0.6,0.2,79,1,0,0.542,1.9,2.2,2,1.2,0,11,-1.2
0.027565295,1.5,0,0,30,0.4,0.1,82,1,0,0.559,1.6,1.8,1.4,1.2,0,11.4,-0.2
0.014614189,1.6,0,0,31,1,0,5,1,0,0.453,1.2,2.2,3,0.6,0,12.8,-7.9
0.021177469,1.5,0,0,32,0.2,0.1,74,1,0,0.533,1.4,1.6,1.5,1,0,11.2,-2.6
0.086201162,0.5,0,1,33,0.5,0,6,1,0,0.82,0.5,0.5,0.3,0.5,0,6.7,-2
0.054280763,5.3,0,0,26,3.1,1,9,0,0,0.623,3.2,4.6,1.8,1.1,0,19.9,2.1
0.033851293,3.3,1,0,22,1.7,0.4,70,0,0,0.546,3.2,5.2,3.2,1.6,0,21,-1.2
0.04059541,4.3,1,0,21,3.2,0.3,66,1,0,0.464,3.1,3.5,1.2,4.4,1,25.2,-0.8
0.043638619,6.4,1,0,22,4.5,0.4,82,1,0,0.517,2.7,3.5,1.9,5.7,1,25.6,1.4
0.043769662,6.2,1,0,23,4.6,0.4,73,1,0,0.499,3.7,4.2,1.8,6.1,1,25.8,1.7
0.033063883,1.2,1,0,21,0.3,0.1,48,1,0,0.455,0.8,0.9,1,3,1,13.6,-5.2
0.073656846,4,0,0,25,3.6,1.7,78,1,0,0.613,5.6,7.6,2.8,1,0,17.6,-0.7
0.122728034,2,0,1,27,1.7,1.1,65,1,0,0.528,4.7,6.6,2.9,1.2,0,11.1,-2.1
0.134389963,1.8,0,1,28,0.9,1.1,78,1,0,0.479,4.6,6,2.9,1.4,0,10.6,-1.8
0.144471395,1.4,0,1,29,1.1,0.5,62,1,0,0.474,3.6,4.9,2.9,1.1,0,11.5,-4.2
0.152079723,0.7,0,0,32,0.5,0.4,26,1,0,0.509,2,3.3,1.6,0.6,0,8.1,-2.7
0.008159396,0.7,1,0,23,0.7,0.1,61,1,0,0.454,0.3,0.4,0.4,0.4,0,25.7,-2.4
0.013443856,2.2,1,0,24,1.6,0.2,67,1,0,0.515,1.6,1.7,1.5,1.4,0,22.6,-3.3
0.266267522,4.9,0,0,32,2.9,1.1,58,1,0,0.481,7,9.4,3.2,1.9,0,17.5,-0.8
0.285050203,3.9,0,0,33,1.5,0.7,48,1,0,0.526,4.8,6.2,2.8,2.3,0,16.4,0.9
0.043070774,2.3,0,0,34,1.3,1,42,1,0,0.445,3.1,4.3,2.5,0.4,0,13.5,-2.1
0.007536869,3.1,0,0,35,2.2,0.9,18,1,0,0.583,3.4,5.3,3.6,0.4,0,13.7,-1.1
0.023850219,2,0,0,36,0.6,0.8,32,1,0,0.521,3.1,4.2,2.7,1.6,0,11.6,0
0.267153056,9.7,0,1,23,7.6,1.2,66,1,1,0.61,7.4,8,2,3.5,0,31.3,7
0.287189546,9,0,1,24,9.3,1.3,81,1,1,0.647,7.3,7.9,1.8,4.6,0,29.8,9.3
0.303901345,10.5,0,1,25,9.9,0.7,81,1,1,0.635,6.7,7.4,2.1,5.5,0,33,10.2
0.058943501,4.9,1,0,21,4.6,0.4,60,1,0,0.549,7.2,11,2.3,2.3,0,22.4,1.5
0.062681414,6.6,1,0,22,6.8,0.4,73,1,0,0.593,10.7,15.2,2,2.5,0,22.9,4.4
0.235489456,5.8,0,1,24,7.9,0.5,18,1,1,0.458,10.4,14,1.9,2.3,0,28.9,0.4
0.250411663,8.4,0,1,25,8.2,0.5,77,1,1,0.591,9.6,12.5,1.8,4.4,0,28.8,8.9
0.19846737,5.6,0,0,28,4.5,0.1,40,1,0,0.554,2.3,2.7,1.8,2.8,0,24.7,1.3
0.214314572,4.5,0,0,29,3.2,0.1,77,1,0,0.608,1.9,2.3,1.8,1.4,0,21,1
0.110772167,6.5,0,1,30,5,0.1,68,1,0,0.553,2.5,3,1.8,1.8,0,25,0.3
0.026929915,1.1,0,0,21,0.5,0.5,58,0,0,0.479,1.2,2.6,2.2,0.2,0,14.1,-6.9
0.030969609,4.2,0,0,23,1.1,0.7,79,0,0,0.478,3,4.4,2.7,0.7,0,23.5,-5.5
0.047054551,2.1,0,0,24,0.6,0.5,53,0,0,0.533,1.4,2.4,1.9,0.3,0,21.5,-5.2
0.061767764,2.4,0,0,29,1.2,0,53,1,0,0.519,0.9,1,1.5,2.5,1,19.4,-2.8
0.034456619,2.6,0,0,30,1.2,0.1,80,1,0,0.509,1.3,1.5,1.5,3,1,17.3,-1.2
0.038701675,1.4,0,0,31,0.7,0,46,1,0,0.515,0.8,0.8,1.2,1.1,0,15.3,-4.3
0.023295793,1.4,0,0,32,1,0,7,1,0,0.644,0.1,0.1,1.1,1.1,1,16.4,-1.4
0.013443856,4.6,1,0,22,1.7,0.2,82,1,0,0.541,3,3.8,3,2.1,0,19.1,-2.3
0.155054786,3.9,0,0,30,1.8,0.2,72,1,0,0.543,2.2,2.5,2.6,4,1,16.7,-1.3
0.139549307,2.5,0,0,31,0.7,0.2,48,1,0,0.511,1.9,2.1,2.1,2.8,0,13.9,-2.1
0.067896768,2.7,0,0,32,1.6,0.4,60,1,0,0.493,2.4,2.6,3.2,5.2,1,14.7,-0.9
0.036636345,4.8,1,0,21,1.4,0.3,66,1,0,0.545,2.1,2.4,2.3,2,0,24.7,-1.4
0.039383916,6.2,1,0,22,1.9,0.5,82,1,0,0.533,3.3,3.7,2.9,2.2,0,21.8,-0.3
0.039501696,6.9,1,0,23,2.3,0.5,81,1,0,0.555,2.6,3.1,2.9,2.2,0,22.6,0.8
0.023303701,1.4,1,0,21,0.9,0.5,50,1,0,0.474,1.5,2.6,1.2,0.1,0,19.9,-5.5
0.037967611,2.4,1,0,22,1.1,0.9,48,1,0,0.608,3.4,5.4,2,0.3,0,14,0.9
0.051684929,3.6,0,1,23,1.3,1.3,81,1,0,0.585,4.3,6.9,3,0.4,0,14.5,0.6
0.051125616,2.8,0,1,24,1.2,0.9,80,1,0,0.514,3.2,5.2,2.3,0.5,0,19.4,-1.5
0.055459272,2.6,0,0,24,2.8,0.7,69,1,0,0.495,3.7,5.5,2.1,0.5,0,21,-3.5
0.055130591,4.1,0,0,25,2.6,1.1,74,1,0,0.555,7.4,10.4,2.3,1.1,0,17.3,0.4
0.137826476,5.2,0,0,26,4.5,1.2,62,1,0,0.539,7.2,11,2.8,1.5,0,19.3,-0.9
0.204502463,3.3,0,1,28,2.1,0.9,69,1,0,0.552,4.1,5.9,2,1,0,19,0.9
0.071057192,1.3,0,0,27,2,0.3,48,1,0,0.47,2.6,3.7,1.9,0.5,0,14.7,-5.6
0.021177986,2.9,0,0,28,3.5,0.6,66,1,0,0.55,4.6,6.8,2.6,0.7,0,14.9,-2.8
0.11629109,2.3,0,0,29,3.8,0,9,1,0,0.519,4.6,6.3,2.3,0.4,0,17,-3.7
0.048567363,0.8,0,0,30,0.9,0.5,22,1,0,0.452,2.3,3.4,1.7,0.4,0,9.1,-4.9
0.089343414,2.7,0,1,28,0.9,0.2,52,1,0,0.62,1.9,2.1,1.5,1.7,0,16.2,1.4
0.086141548,3,0,0,29,1.1,0.2,82,1,0,0.572,1.7,1.8,1.9,1.5,0,18.3,1.1
0.035268579,2.7,1,0,23,3.8,0.1,68,1,0,0.536,2.3,3.6,2.5,4.5,1,18.6,0.8
0.09906278,4.6,0,1,24,3.3,0.3,75,1,0,0.55,2.9,4.1,2.8,6.7,1,18.6,2
0.09906278,4.5,0,1,25,4.2,0.3,47,1,0,0.558,3.7,4.5,2.8,6.6,1,22,4.1
0.09906278,3.7,0,1,26,3.5,0.4,68,1,0,0.543,3.9,4.7,3.2,6.4,1,20.3,2.9
0.105830024,5.8,0,1,27,4.9,0.2,79,1,0,0.567,3.6,4.7,3.4,7.4,1,22.9,4.7
