"Salary_Cap_Perc","pts","rookie_contract","drb","age","bird_rights","g","tov","US_Player","ft_pct","stl","ast","blk","ts_pct","pos_PG","fta","ws","vorp","orb","orb_pct","ast_pct","blk_pct","pos_PF"
0.012357649,8.5,0,2.7,24,0,81,0.7,0,0.717,0.6,0.9,0.4,0.534,0,1.7,3.4,0.5,1.3,6.4,6.1,1.4,0
0.019954411,2.5,1,2.1,20,0,60,0.7,1,0.638,0.2,0.4,0.6,0.515,0,1,0.7,-0.3,0.9,11.5,5.8,5.1,0
0.018918788,5.2,1,3.9,21,0,68,1.6,1,0.615,0.3,1,1.5,0.548,0,1.9,2.3,0.2,2.1,13.1,8.1,6,0
0.031794655,4.5,1,3.6,22,0,72,1.6,1,0.6,0.3,1.3,1.3,0.518,0,1.4,1.4,-0.3,1.6,8.4,9.4,4.7,0
0.080548481,6.9,0,4.2,23,0,78,1.6,1,0.623,0.4,1.1,1.5,0.632,0,2.3,6.2,1.2,1.9,9.6,6.8,4.9,0
0.078031357,8.5,0,5.5,24,0,76,2.2,1,0.6,0.3,1.3,2,0.591,0,2.1,5.6,1.2,2.7,11.5,6.5,5.3,0
0.136767723,12.4,0,4.8,27,0,73,1.8,1,0.762,0.9,2.1,0.2,0.515,0,3.1,4.3,0.3,2.5,9.5,11.7,0.6,1
0.131313131,9.1,0,5.1,28,0,82,1.6,1,0.676,0.9,2,0.5,0.539,0,2.5,5.5,1.1,2.4,10.3,12,1.2,1
0.135268655,5.3,0,3.9,29,0,62,1.5,1,0.513,0.7,1.2,0.3,0.492,0,1.2,1.2,-0.3,2.2,10.9,8.4,0.9,1
0.145918541,0.8,0,1.4,31,0,8,0.1,1,0,0.8,0.1,0.1,0.375,0,0,0.1,0,0.5,7.5,2.3,1.2,1
0.215512788,15.5,0,5.2,27,0,70,2.1,1,0.646,1.4,2.4,1.1,0.521,0,4.4,5.3,1.8,2.1,7.4,13,2.6,1
0.21487604,12.9,0,4.6,28,0,56,1.3,1,0.712,0.8,1.4,0.9,0.533,0,3,3.8,0.8,1.7,7.1,8.8,2.5,1
0.227123026,9.5,0,7,29,0,2,2.5,1,0.25,0,0.5,0,0.446,0,6,0,-0.1,3,10.9,2.4,0,1
0.245940968,11.7,0,4.8,31,0,66,1.6,1,0.604,1.5,2,1.1,0.523,0,3,4,1.2,1.2,4.6,10,2.7,1
0.076415133,25.3,1,5.5,20,0,74,3,1,0.863,1.3,2.8,0.7,0.577,0,7.1,7.9,3.8,1,3,13.5,1.4,0
0.05391411,11.1,1,5.7,20,0,81,1.5,1,0.789,0.4,1,0.6,0.538,0,4.1,5.3,0.4,3.4,15.1,6.8,1.9,0
0.019877821,2.9,1,0.6,21,0,45,0.5,1,0.655,0.4,0.5,0.1,0.464,1,1.2,0.1,-0.2,0.6,7.1,6.8,0.5,0
0.018938182,10.8,1,2.8,22,0,72,1.1,1,0.847,0.8,1.3,0.1,0.604,0,3.1,5.5,1.2,0.8,3.6,8.3,0.3,0
0.018873436,20.2,1,3.4,23,0,80,1.7,1,0.844,1.2,2.2,0.1,0.614,0,7.1,10.2,3.4,0.9,2.8,10.9,0.3,0
0.032502624,23.7,1,3.7,24,0,61,2.1,1,0.869,1,2.1,0.1,0.618,0,9.5,8.4,2.4,0.8,2.6,10.1,0.2,0
0.149289963,24.6,0,3,25,0,51,2.9,1,0.867,1.2,2.7,0.2,0.601,0,10.3,4.7,1.3,0.6,1.7,12.3,0.3,0
0.062626263,9.4,0,1.3,25,0,50,1.6,1,0.835,1,2.2,0.1,0.513,1,2.4,1.1,-0.2,0.2,1.2,16.7,0.3,0
0.063009316,7.9,0,1,26,0,66,1.1,1,0.809,0.8,1.7,0.2,0.501,0,2.1,2.1,0.3,0.3,1.9,13.1,0.8,0
0.064641381,8.1,0,1.3,27,0,72,0.8,1,0.845,0.5,1.8,0.1,0.572,1,2.7,3.7,0.5,0.1,0.6,16,0.3,0
0.056237219,9.7,0,1.7,28,0,77,1.4,1,0.825,0.9,3.5,0.1,0.562,1,2,3.7,0.7,0.3,1.4,21.3,0.3,0
0.050785455,15.9,1,3.2,25,0,81,2.3,1,0.815,1.2,6.3,0.3,0.528,1,3.9,7.6,2.8,0.4,1.1,28.9,0.6,0
0.060085217,16.6,1,3,26,0,80,2.4,1,0.835,1.3,6.3,0.3,0.559,1,3.6,10.1,3.5,0.4,1.3,29.2,0.6,0
0.202229013,11.5,0,2.9,27,0,75,2.1,1,0.831,1.2,6,0.3,0.501,1,1.9,3.6,0.7,0.4,1.3,30.9,0.6,0
0.170415815,9.9,0,2.1,28,0,51,1.7,1,0.791,1.3,3.9,0.4,0.551,0,1.7,2.6,1,0.3,1.4,22.7,1,0
0.019245399,4.7,1,1.8,19,0,48,0.5,1,0.706,0.3,0.4,0.6,0.54,0,1.1,1.3,0.1,1,10.6,5.7,4.3,0
0.033767951,4.1,1,1.9,19,0,67,0.8,1,0.436,0.4,0.6,0.3,0.419,0,1.5,-0.3,-0.6,1.1,10.1,8.5,1.7,1
0.032169697,3,1,1.6,20,0,62,0.5,1,0.523,0.4,0.5,0.3,0.406,0,1,0.2,-0.4,0.9,10.9,8.6,2.2,1
0.045351663,5.7,1,2.4,22,0,70,0.7,1,0.605,0.4,0.4,0.4,0.512,0,1.8,1.8,-0.1,1.3,11.4,4.9,2.5,1
0.12222186,7,1,3.2,22,0,42,1.6,1,0.574,0.6,0.9,0.4,0.497,0,3.1,0.6,-0.5,1.7,8.6,6.8,1.2,1
0.151515152,7.4,0,4,23,0,72,1.4,1,0.545,0.4,1,0.6,0.545,0,3.3,3.6,-0.3,2.5,10.8,5.6,1.8,0
0.163131404,4.8,0,3.6,25,0,38,1.3,1,0.408,0.6,1.2,0.6,0.497,0,2.6,0.6,0,1.3,8.1,9,2.3,0
0.068166326,4.2,0,3.4,26,0,58,0.9,1,0.516,0.4,0.6,0.4,0.546,0,2.1,1.9,-0.1,1.6,10.7,4.9,1.9,0
0.014133713,11.5,1,4.1,23,0,82,1.3,1,0.854,1.3,2.2,0.4,0.588,0,1.2,6.6,2.3,0.5,1.7,11,1,0
0.075622132,14.4,0,3.1,25,1,74,1.6,1,0.914,0.8,1.4,0.3,0.569,0,2.8,4.6,1.1,0.4,1.6,8,0.7,0
0.079094014,9.9,0,2,26,1,75,1,1,0.915,0.6,1.3,0.4,0.585,0,1.7,4.2,1,0.3,1.5,8.8,1.4,1
0.084472018,9,0,2.9,27,1,78,1.2,1,0.882,0.6,1.8,0.4,0.572,0,1.6,3.7,1,0.4,2.2,11.1,1.3,0
0.01955204,9.6,1,2.5,21,0,82,1.5,1,0.698,1.1,3.6,0.3,0.531,1,4.2,3.4,0.6,0.5,2.2,21.8,0.8,0
0.013481934,1.6,1,1.2,21,0,9,0.9,0,0.5,0,0.2,0.3,0.394,0,0.4,0,-0.2,1.6,24.6,3.8,3.5,0
0.013803681,2.3,1,1.1,22,0,21,0.4,0,0.333,0.3,0.2,0.7,0.542,0,1,0.3,-0.1,0.7,10.7,3.9,7.6,0
0.240451242,15.2,0,8.1,25,0,64,2.5,1,0.695,0.7,3.7,1,0.539,0,4.7,4.7,2,2.1,6.6,17.9,2.1,1
0.231622889,14.8,0,7,26,0,80,2.7,1,0.69,0.9,5.5,0.8,0.558,0,3.9,9.2,3.9,2.3,6.6,22.4,1.5,1
0.232400414,15.9,0,7.9,27,0,56,2.9,1,0.7,0.9,4.8,0.6,0.552,0,5.1,4.7,1.7,1.8,5.5,19.5,1.1,1
0.238155599,14.2,0,8.1,28,0,77,2,1,0.698,1,3.5,0.9,0.582,0,4.3,9.7,3.2,2.6,7.8,13.8,1.8,1
0.241114451,11.3,0,5.9,29,0,78,1.8,1,0.623,1,2.6,1.3,0.542,0,3.3,6.9,2.4,2.3,8.7,12.8,3.3,1
0.075794109,9,1,2.7,21,0,63,0.7,1,0.722,0.3,0.4,1.2,0.533,0,1.8,3.4,0.2,2.3,12.6,3.2,4.2,0
0.077824196,17.8,1,4.7,22,0,76,1.7,1,0.762,0.7,1.6,1.2,0.523,0,3.9,6.2,1.5,2.9,9.8,8.8,2.8,1
0.07892638,18.1,0,4.6,23,0,81,1.5,1,0.781,1,1.9,1,0.529,0,4.1,9.5,2.5,2.9,9.5,9.3,2,1
0.0188,13.1,1,2.1,23,0,57,1.6,0,0.755,0.8,2.8,0.1,0.589,0,2.6,3.8,0.8,0.5,2.2,14.4,0.3,0
0.103953647,14.2,0,2.1,26,0,70,1.3,0,0.881,1.2,2.3,0.1,0.588,0,2.8,5,1.7,0.5,2.4,14.9,0.3,0
0.098480966,27.2,1,6,20,0,80,3.3,1,0.75,2.2,7.2,0.7,0.554,0,8,14.3,9.1,1.4,3.8,32.9,1.1,0
0.093369697,31.4,1,6.1,21,0,79,3.3,1,0.738,1.6,6.6,0.8,0.568,0,10.3,16.3,9.4,0.9,2.6,32.8,1.5,0
0.109684577,27.3,1,5.7,22,0,78,3.2,1,0.698,1.6,6,0.7,0.552,0,9,13.7,8.1,1.1,3,29.1,1.3,0
0.234428366,30,0,6.1,23,0,75,3.4,1,0.712,1.8,7.2,1.1,0.568,0,10.3,15.2,9.8,1.8,4.9,37.3,2.1,0
0.24557909,28.4,0,6.3,24,0,81,3,1,0.78,1.7,7.2,1.1,0.591,0,9.4,20.3,11.8,1.3,4.3,38,2.4,0
0.008130234,4.2,0,1.9,23,0,63,0.7,1,0.736,0.2,0.2,0.3,0.549,0,2.3,1.7,-0.3,1.5,15.8,2.3,2.4,0
0.012357649,7.9,0,2.4,24,0,56,0.8,1,0.71,0.3,0.3,0.3,0.629,0,3.4,4.3,0.5,1.7,14.9,3.3,1.6,0
0.013592042,7.7,0,2.9,25,0,70,1.1,1,0.689,0.3,0.7,0.5,0.591,0,3.8,4.9,0.5,2.1,15.1,6,2.5,1
0.017764848,3.5,1,1.3,21,0,61,0.3,0,0.704,0.2,0.2,0.2,0.51,0,1.3,1.2,-0.2,0.6,8.7,4.6,1.9,1
0.017791663,7.6,1,2.4,22,0,79,1,0,0.852,0.4,0.6,0.2,0.561,0,1.7,2.8,-0.2,1,5.9,4.5,0.7,1
0.018180119,11.1,1,3.1,23,0,79,1.1,0,0.77,0.6,1.2,0.2,0.585,0,2.7,4.7,0.5,1.2,5.4,7.5,0.7,0
0.031092246,9.9,1,2.9,24,0,82,1,0,0.725,0.4,0.8,0.2,0.552,0,2.5,3.6,0.2,1.1,6,5.7,0.6,0
0.001411499,1.5,0,1.4,24,0,11,0.5,1,0.4,0.1,0.1,0.7,0.412,0,0.9,0.1,-0.1,1.2,17.6,1.7,6.9,1
0.012357649,1.1,0,0.3,25,0,16,0.1,1,0.286,0.1,0,0.1,0.472,0,0.4,0.1,-0.1,0.4,12.9,0,1.2,1
0.013592042,4.2,0,1.9,26,0,76,0.7,1,0.442,0.4,0.4,0.9,0.53,0,1.6,1.8,-0.1,1.7,14.9,3.7,4.6,1
0.012500405,4.3,0,0.9,20,0,61,0.8,1,0.696,0.4,1.8,0,0.521,1,1.5,1.1,0.3,0.3,3,26.5,0.1,0
0.013852418,11.5,0,1.6,21,0,80,1.6,1,0.783,1,3.2,0.2,0.523,1,3.6,4.4,1.6,0.5,2.6,22.6,0.6,0
0.076687117,12.8,0,1.6,22,0,81,1.9,1,0.79,1,3,0.2,0.513,0,4.8,3.4,1.3,0.4,2.2,21.6,0.6,0
0.012900477,7.2,0,3.6,22,0,82,1.2,0,0.729,1.1,1.1,0.5,0.516,0,2.3,4,0.6,2.3,10.1,6.3,1.8,1
0.052309905,10.3,1,4.3,27,0,82,1.3,0,0.668,0.7,1.3,0.2,0.548,0,2.9,6.5,1,2.1,9.9,8.9,0.7,1
0.052840269,12.7,1,6.3,28,0,82,1.5,0,0.76,0.8,1.5,0.1,0.572,0,3.1,8.6,1.6,2.4,9.8,8.6,0.3,1
0.041457032,2.9,0,0.4,23,0,10,0.2,1,0.833,0,0.3,0,0.489,0,0.6,0.1,0,0.2,5.4,13.4,0,0
0.039498182,2.7,0,0.7,24,0,36,0.9,1,0.788,0.3,0.7,0.1,0.482,0,0.9,0,-0.2,0.4,6,12.4,0.5,0
0.000762228,3.7,0,0.6,25,0,13,0.5,1,0.556,0.4,1,0.1,0.511,0,0.7,0.1,-0.1,0.2,1.7,14.9,0.6,0
0.00502274,5.6,0,1.9,26,0,14,0.6,1,0.696,0.6,1.2,0,0.438,0,1.6,0,-0.1,0.5,3.6,12.6,0,0
0.034903123,10,1,1.8,23,0,82,1.8,1,0.883,1.1,5.9,0.3,0.504,1,2.2,5.4,1.8,0.7,2.6,30.6,0.7,0
0.045654992,11,1,1.9,25,0,71,2.2,1,0.805,1.2,5.2,0.3,0.509,1,2.2,2.3,0.2,0.4,1.6,28.2,0.7,0
0.11684343,6.4,0,1.3,26,0,61,1.3,1,0.857,0.6,4,0.2,0.482,1,1.5,0.9,-0.4,0.2,1.2,29.5,0.8,0
0.110770279,9.6,0,2.6,27,0,72,1.8,1,0.869,1.3,5.1,0.2,0.5,1,2.1,3.4,1,0.5,1.8,28.2,0.7,0
0.025252525,5,0,2.3,25,0,69,1.1,1,0.75,0.6,2.3,0.2,0.477,0,1.1,2,0.3,1.3,7.8,17.9,0.9,0
0.025877482,11.4,0,3.6,26,0,60,2,1,0.745,1,4.3,0.4,0.551,0,2.4,3.8,1.2,1.5,5.2,20.2,0.8,0
0.071903649,7.2,0,2.8,27,0,74,1.4,1,0.706,0.8,2.9,0.2,0.509,0,1.5,3.2,0.7,1.1,5.7,18.1,0.8,0
0.07532379,5,0,1.9,28,0,65,1.1,1,0.719,0.5,2.7,0.2,0.491,0,0.9,2,0.3,0.8,5.4,21.1,0.7,0
0.049372121,14.3,1,5,20,0,78,1.3,0,0.75,0.9,1.9,0.6,0.517,0,3.5,6.5,2.4,1.6,5.6,9.7,1.5,0
0.049203726,18.8,1,5.3,21,0,82,1.9,0,0.777,1.2,2.5,0.6,0.56,0,4.4,11.3,3.9,1.8,5.5,11.8,1.2,0
0.059686123,17,1,4.1,22,0,63,1.9,0,0.77,0.9,2.5,0.5,0.528,0,4.2,4.4,1.1,2.2,7,13.2,1.1,0
0.020168974,7.6,0,1.6,25,0,73,1,1,0.815,0.6,1.9,0.1,0.543,0,1.1,3.5,1,0.2,1.5,16.4,0.5,0
0.033442025,4.7,0,1.4,26,0,32,0.8,1,0.792,0.5,1.8,0.1,0.482,1,0.8,0.6,0,0.2,1.4,18.1,0.3,0
0.044463757,5.4,0,1.6,26,0,36,0.5,1,0.929,0.3,0.5,0.6,0.512,0,0.8,1.1,0,1.1,9,5.7,3.2,1
0.033737374,4.9,0,1.8,27,0,54,0.6,1,0.605,0.3,0.4,0.3,0.504,0,0.7,1,-0.1,0.8,7.2,4.9,1.8,1
0.022154056,3.2,0,1.4,30,0,49,0.4,1,0.476,0.1,0.7,0.2,0.435,0,0.4,0.3,-0.4,0.7,6.8,9.5,1.7,1
0.150524276,16,0,3.4,27,0,74,2.3,0,0.803,1.6,3.9,0.4,0.609,0,6,11,4.9,1,4,23,0.9,0
0.150079535,15.1,0,2.9,28,0,65,1.9,0,0.778,1.6,3.6,0.4,0.593,0,5.5,8.8,4.1,0.6,2.8,22.2,1,0
0.155347229,16.5,0,3.6,29,0,75,2.1,0,0.86,1.5,3.5,0.4,0.609,0,5,10.6,5.1,0.8,3.6,22.6,1,0
0.163217886,19.5,0,3.9,30,0,74,2.7,0,0.86,1.5,4.5,0.4,0.612,0,6,11.1,6,0.9,3.3,26.4,1.1,0
0.168801091,15.5,0,4,31,0,44,2,0,0.884,1.5,3.6,0.4,0.594,0,4.3,5,2.4,0.5,2.5,23.1,1,0
0.052715286,11.9,1,4.9,24,0,82,2,0,0.733,0.8,1.7,1.1,0.59,0,4.6,6.4,1.2,2.5,9.6,9.7,2.9,0
0.096307271,12,0,2.7,30,0,81,1.6,1,0.828,0.4,1,0.2,0.548,0,4.3,4.6,0.1,2.3,10.4,7.2,0.7,0
0.091747436,7.3,0,2.3,32,0,56,1.2,1,0.874,0.4,1,0.1,0.471,0,1.8,0.7,-0.4,1.1,6.8,9.6,0.5,1
0.007678645,3,1,1.3,23,0,6,0.3,0,0.667,0.2,0.3,0.2,0.491,0,0.5,0.1,0,1.3,23.5,8.4,1.8,0
0.012125375,3.8,1,3,24,0,63,0.4,0,0.578,0.3,0.2,0.8,0.578,0,0.7,3.3,0.6,1.5,14,2.9,4.8,1
0.024191983,2.9,1,0.3,21,0,33,0.4,0,0.778,0.2,0.5,0,0.49,0,0.3,0,-0.2,0.1,1.3,8.8,0,0
0.036741281,4.6,0,1.2,23,0,81,1,1,0.742,0.8,1.9,0.2,0.52,1,2,1.9,0.3,0.4,3,20.3,0.9,0
0.034833939,10,0,1.9,24,0,58,2.1,1,0.803,0.9,3.8,0.2,0.543,1,2.5,2.3,0.1,0.4,1.9,25.3,0.6,0
0.069114783,4.9,0,0.6,25,0,45,0.9,1,0.8,0.5,1.3,0.1,0.497,1,1.3,0.4,-0.2,0.2,2.4,17.4,0.4,0
0.071296189,6.6,0,1.1,26,0,36,1,1,0.771,0.4,1.7,0.4,0.579,1,1,0.8,0.1,0.1,0.9,17.7,1.6,0
0.072597137,2.5,0,0.8,27,0,22,0.6,1,0.611,0.5,1.3,0.1,0.431,1,0.8,0,-0.1,0,0.6,20.6,0.8,0
0.020662087,6.8,0,1.7,21,0,79,1.8,1,0.847,0.4,3.3,0,0.474,1,1.1,-0.1,-0.6,0.4,2.6,34.4,0.1,0
0.00023171,0.9,0,0.7,21,0,11,0,1,0,0.1,0.3,0.1,0.25,0,0,-0.1,-0.1,0.4,12.7,14.8,2.1,1
0.021215172,5.9,0,1.6,22,0,53,1.4,1,0.787,0.5,2.6,0.1,0.499,1,0.9,0.2,-0.1,0.3,1.9,27.8,0.3,0
0.021515337,1.3,0,0.4,23,0,9,0.4,1,0.333,0.1,1.4,0.1,0.305,1,0.7,-0.1,-0.1,0,0,32.6,1.3,0
0.017633947,5.2,0,1.6,24,0,48,1.2,1,0.609,0.6,2.3,0.2,0.47,1,1,-0.1,-0.3,0.6,3.9,19.8,0.8,0
0.011929107,10,1,2.3,22,0,82,2,1,0.767,2,4.9,0.1,0.548,1,2.4,5.2,1,0.5,1.7,23.5,0.2,0
0.007678645,0.9,0,0.3,23,0,64,0.1,1,0.654,0.2,0.2,0.1,0.488,0,0.4,0.5,-0.1,0.4,11.3,7.2,1.1,0
0.012125375,0.8,0,0.6,24,0,53,0.2,1,0.467,0.3,0.4,0.1,0.456,0,0.6,0.4,0.1,0.5,10.5,10.1,1.1,0
0.111431818,11.3,0,3.3,30,0,81,2.4,1,0.757,0.5,1.2,0.9,0.549,0,2.7,1.7,-0.8,1.2,5.3,7.8,2.6,0
0.137163169,12.3,0,4.5,31,0,82,1.9,1,0.754,0.5,0.8,0.7,0.546,0,2.4,2.8,-0.7,1.7,6.6,4.5,1.8,0
0.142028402,8.4,0,2.8,32,0,69,1,1,0.638,0.5,0.6,0.5,0.505,0,2,0.7,-0.8,1,5.3,4.8,1.8,0
0.145090593,4,0,1.6,33,0,20,0.7,1,0.615,0.1,0.2,0.4,0.472,0,0.7,-0.1,-0.2,0.5,5.7,3.1,2.8,0
0.047868703,9.9,0,2.8,26,0,50,2,0,0.72,1.7,6.1,0.3,0.5,1,1.6,2.8,1.3,0.4,1.5,29.7,0.8,0
0.101010101,7.8,0,2.3,27,0,75,1.7,0,0.688,1.4,3.9,0.3,0.468,1,1.8,2.3,0.7,0.8,3.5,22.5,0.8,0
0.103980427,5.3,0,1.9,28,0,70,1.3,0,0.761,1.1,2.1,0.2,0.51,0,1.3,1.5,0.1,0.8,4.3,14.1,0.8,0
0.108754269,8.3,0,2.5,29,0,75,1.7,0,0.742,1.3,4.1,0.4,0.518,0,2.2,2.4,0.6,0.5,2,21,1.2,0
0.111762024,9.1,0,2.2,24,0,60,1.4,1,0.737,1.4,2.1,0.2,0.484,0,2.2,2.5,0.9,1.5,7,14.6,0.7,0
0.108955556,10.2,0,2.3,25,0,62,1.6,1,0.754,1.1,2.8,0.2,0.535,0,3,4.2,1.1,1.3,5.6,16.2,0.6,0
0.110729274,7.1,0,1.2,26,0,45,1.2,1,0.7,0.6,1.3,0.2,0.506,0,1.8,0.6,-0.1,0.6,3.7,12.6,0.7,0
0.114576667,8.2,0,2,27,0,74,1.5,1,0.698,1.1,1.9,0.2,0.487,0,1.9,0.9,-0.1,0.9,4.6,14.1,0.9,0
0.116976823,13.6,0,3.1,28,0,54,1.7,1,0.721,1.1,2.1,0.5,0.491,0,2.4,1.3,0,1.5,5.1,10.7,1.1,0
0.026288344,7.7,1,2.2,21,0,79,0.6,1,0.773,0.3,0.4,0.7,0.543,0,1.7,3.8,0.2,1.6,11.6,4.2,3.6,0
0.052244848,6.6,1,1.7,19,0,61,0.7,1,0.859,0.3,0.6,0.2,0.533,0,1.2,0.9,-0.1,0.5,3.2,5.5,1,0
0.052322575,7,1,2.4,20,0,82,0.9,1,0.705,0.4,0.6,0.2,0.522,0,1.6,1.3,0,0.5,3,4.9,0.9,0
0.06426607,0,1,0,22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078569681,13.1,1,4,20,0,64,2,1,0.815,0.8,1.9,0.5,0.51,0,4.1,2.3,-0.6,1.3,4.6,9.7,1.1,1
0.080281143,14.8,1,4.2,21,0,80,1.6,1,0.822,1,1.7,0.4,0.54,0,5.1,5.7,0.4,1.5,5,8.3,0.9,0
0.01584331,3.8,0,2,24,0,43,1,1,0.603,0.7,1.3,0.2,0.465,0,1.3,0.4,-0.2,1.1,7.7,11.1,0.7,0
0.014516439,9.8,0,3.4,26,0,76,1.4,1,0.732,1,2.1,0.5,0.547,0,1.6,3.7,1.3,1.2,5.4,12.8,1.7,1
0.053927737,6.7,0,3.2,27,0,73,1.2,1,0.747,0.7,1.9,0.5,0.51,0,1.1,2.3,0.6,1.3,6.8,13.5,1.9,1
0.015792059,10.2,0,4.4,28,0,77,1.7,1,0.743,0.7,2.8,0.3,0.537,0,1.8,3,0.8,1,4.6,14.2,0.9,1
0.04040404,7.5,0,2.5,25,0,78,0.4,1,0.829,0.6,0.7,0.4,0.582,0,1,4.1,1.2,1.1,5.9,5.2,1.4,1
0.037639974,4.9,0,1.6,26,0,56,0.4,1,0.711,0.3,0.4,0.2,0.542,0,0.7,2.2,0.4,1.1,12.3,5.7,1.2,1
0.048139493,4.8,0,2,27,1,68,0.6,1,0.864,0.2,0.5,0.3,0.525,0,0.6,2,0.1,0.8,7.4,6.2,1.5,1
0.022222222,7.6,0,1.6,25,0,78,0.6,1,0.821,0.6,0.4,0.1,0.54,0,2.2,2.6,0.5,0.4,2.9,4.6,0.7,0
0.022358144,12.1,0,2.4,26,0,72,1,1,0.904,0.7,1.3,0.1,0.58,0,2.9,4.6,1.1,0.5,2.1,8.2,0.4,0
0.097968722,9,0,2.4,27,0,80,0.7,1,0.804,0.6,0.9,0.2,0.554,0,1.7,3,0,0.4,1.9,5.8,0.7,0
0.086059986,3,0,1.1,28,0,55,0.6,1,0.84,0.4,0.5,0.1,0.451,0,0.5,-0.1,-0.4,0.1,1.4,7.2,0.8,0
0.017059942,2.2,1,0.6,22,0,32,0.5,1,0.606,0.1,0.2,0.1,0.408,0,1,-0.3,-0.4,0,0.6,5,1.1,0
0.017515729,2,1,0.3,23,0,26,0.2,1,0.5,0,0.3,0,0.363,0,0.5,-0.4,-0.4,0.2,2.8,8,0.4,0
0.01584331,6.4,0,1.7,26,0,65,0.5,1,0.756,0.6,0.7,0.1,0.511,0,1.2,2.1,-0.1,1.4,8,5.4,0.5,0
0.03030303,5,0,1.1,27,0,80,0.5,1,0.8,0.5,0.8,0.2,0.545,0,0.8,3.2,0.6,1,7.8,8.5,1,0
0.030488379,8.4,0,1.7,28,0,76,0.8,1,0.787,0.5,1,0.2,0.523,0,2,2.6,-0.1,1.2,6.3,6.7,0.6,0
0.031278087,8.9,0,1.7,29,0,75,0.5,1,0.711,0.6,1.1,0.1,0.571,0,1.1,4.9,1.3,1.2,6.4,7.5,0.4,0
0.042603954,7.2,0,1.9,30,0,80,0.5,1,0.822,0.6,0.7,0.1,0.558,0,0.9,3.8,0.6,1.1,5.6,4.6,0.4,0
0.170959654,12.9,0,5.1,25,0,82,1.7,0,0.85,0.4,2,0.8,0.569,0,4.7,7,2.3,2.4,10.2,12.8,2.5,0
0.166666667,18,0,6.5,26,0,82,2,0,0.78,0.5,2.4,0.9,0.554,0,5.5,9.3,2.7,2.6,8.6,12.8,2.1,1
0.152795254,14.5,0,5.9,28,0,72,1.4,0,0.804,0.8,2,0.4,0.556,0,3.2,6.7,1.7,1.8,6.8,9,1,0
0.144853442,17,0,6,29,0,72,1.8,0,0.817,0.8,1.7,0.7,0.592,0,4.6,7.4,2,1.7,6.1,8.1,1.7,0
0.039717347,7.3,0,2.3,26,0,79,1.5,1,0.575,0.4,1,0.9,0.465,0,2.7,0.1,-1,1.8,9.3,7.6,3.1,1
0.048505596,9.8,0,3.2,27,0,57,1.8,1,0.667,0.5,1.3,0.8,0.55,0,3.4,2,0.1,1.6,7.6,9.7,2.5,1
0.062177717,3,0,1.3,28,0,30,0.9,1,0.66,0.2,0.6,0.3,0.442,0,1.6,-0.3,-0.4,0.5,5.7,9,2,0
0.016094571,3.9,0,2.3,29,0,52,0.8,1,0.552,0.1,0.4,0.3,0.491,0,1.1,0.3,-0.5,0.5,5.1,5.4,2.3,0
0.017014281,3.1,0,1.1,30,0,31,0.7,1,0.639,0.1,0.6,0.3,0.438,0,1.2,-0.1,-0.5,1,9.7,7.6,2,0
0.140366879,24.6,0,5.3,25,0,7,2.4,1,0.922,1.7,3.1,0.9,0.608,0,7.3,1.3,0.5,1.1,3.3,16.2,1.6,0
0.138224343,17.6,0,3.8,26,0,56,2.3,1,0.675,2.2,3.6,0.7,0.491,0,5.4,3.7,1.7,1.3,4,15.8,1.4,0
0.141645168,18.8,0,5,27,0,70,2.1,1,0.74,2.1,3.4,0.6,0.538,0,5.9,6.7,3.2,1.5,4.4,15.6,1.3,0
0.133021751,20.5,0,4,28,0,57,2.6,1,0.719,2.3,3.5,0.7,0.535,0,5.2,4.7,2.6,1.8,5.6,16.2,1.4,0
0.126107703,17.1,0,4.3,29,0,69,2,1,0.748,1.5,3.3,0.3,0.512,0,3.8,5.5,2.4,0.9,3.2,16.2,0.7,0
0.073533742,13.9,1,4.1,20,0,81,1.5,1,0.772,0.5,1,0.5,0.528,0,3,3.4,0.1,1.4,6.5,7.7,1.5,1
0.068383861,23,0,3.2,25,0,75,1.8,1,0.854,0.8,2.3,0.1,0.536,0,5.8,6.2,2.2,1,2.9,11.4,0.2,0
0.249553025,26.7,0,2.9,27,0,53,2.3,1,0.829,1.2,2.3,0.2,0.586,0,7.8,6.1,2.5,0.8,2.4,11,0.3,0
0.261010246,22.7,0,3.1,28,0,72,2.5,1,0.82,0.9,3.4,0.2,0.559,0,6.8,5.8,2.4,1.2,3.5,16.4,0.4,0
0.268916155,21.2,0,2.5,29,0,33,1.6,1,0.814,1.1,2.7,0.1,0.566,0,4.9,3.2,1.3,0.7,2.3,13.2,0.1,0
0.015093629,4.6,0,1.6,23,0,70,0.7,0,0.805,0.3,0.8,0.3,0.535,0,1.2,1.3,-0.2,0.8,5.7,6.7,1.4,0
0.014416682,4.3,0,1.1,24,0,39,0.7,0,0.778,0.3,0.8,0.2,0.509,0,0.5,0.2,-0.1,0.4,3.8,11.1,1.4,0
0.04071028,9.5,0,1.9,22,0,67,1.4,0,0.698,0.7,1.2,0.3,0.539,0,3,2.1,0.3,1,5,10.2,1,0
0.038596364,9.3,0,2,23,0,52,1.5,0,0.608,0.6,0.8,0.2,0.5,0,2.8,0.6,-0.4,1.1,5.4,6.2,0.6,0
