"Salary_Cap_Perc","pts","bird_rights","maximum_contract","age","gs","drb","three_p_pct","pf","mp","rookie_contract","super_max_contract","pos_C","pos_PF","fta","fga","US_Player","pos_PG","ast","ast_pct","trb_pct","stl","stl_pct","ft_pct","three_pa","tov_pct","usg_pct"
0.234242413,3.6,1,0,31,3,3.4,0.286,1.9,23,0,0,0,0,0.5,3.7,0,0,3,18.3,10.8,0.8,1.7,0.9,2.2,20.5,9.4
0.009135348,0,0,0,24,0,0.8,0,0,2.5,0,0,0,0,0,0.5,0,0,0,0,16.7,0,0,0,0.5,0,8.7
0.037589921,6.6,0,0,29,8,2.4,0.335,2.1,17.4,0,0,1,0,1.2,5.4,0,0,1.4,10.5,9.2,0.6,1.5,0.74,3.4,11.5,15.7
0.000930035,3,0,0,23,0,2,0.25,0.9,13.6,0,0,0,0,0.3,3.7,1,0,0.7,6.7,10.3,0.2,0.8,0.333,1.8,5.5,13.3
0.04353984,4.4,0,0,21,1,1.1,0.322,1.3,15.4,1,0,0,0,0.9,4.1,0,0,0.9,9,4.4,0.3,0.9,0.859,2,11,14.2
0.031792486,9.5,0,0,23,27,2.6,0.368,1.8,27.4,1,0,0,0,1.9,7.9,0,0,2.4,12.9,5.7,0.6,1,0.813,4.5,15.5,16.4
0.038419939,4.4,0,0,24,0,1.5,0.4,0.6,12.8,0,0,0,0,0.7,3.8,0,0,1,11.1,6.5,0.2,0.8,0.724,2.4,13.5,15.9
0.005305559,5.9,0,0,25,0,1.6,0.372,0.7,14.9,0,0,0,0,0.9,5,0,0,1.2,11.1,6.8,0.3,1,0.891,2.8,12.2,17.6
0.014430175,16.7,0,0,21,59,6.9,0.324,2.9,27.9,0,0,1,0,3.1,11.7,0,0,4.9,28.8,19.5,0.8,1.5,0.825,1.9,15.2,23.5
0.014848496,18.5,0,0,22,73,8.1,0.396,2.8,32.6,0,0,1,0,4.2,13.5,0,0,6.1,29.6,18.5,1.2,1.8,0.85,3.7,15.5,24.2
0.241537475,20.1,1,1,23,80,8,0.307,2.9,31.3,0,0,1,0,4.4,15.1,0,0,7.3,37,18.7,1.4,2.1,0.821,3.4,15.4,27.4
0.084119559,10.2,0,0,23,3,4.2,0.316,2.1,20.2,1,0,0,1,3.5,7.6,0,0,1.2,9.7,13.3,0.7,1.7,0.803,3.8,10.6,22.8
0.079196071,11.8,0,0,24,38,4.6,0.39,2.3,24.9,1,0,0,1,2.7,9.2,0,0,1.5,9.4,11.6,0.9,1.8,0.807,5.2,12.9,21.1
0.126144127,15.6,0,0,26,14,6.3,0.377,2,27.2,0,0,0,1,2.5,12.4,0,0,1.5,8.6,14.6,0.8,1.4,0.818,6.5,7.7,23.4
0.191865536,12.5,1,0,29,29,4.7,0,1.9,26.3,0,0,1,0,4.2,10.6,0,0,0.9,5.7,16.4,0.6,1.2,0.837,0,9.8,23.1
0.172857143,4.5,1,0,30,3,1.2,0,1.8,13,0,0,1,0,1.7,4.2,0,0,0.9,10.7,7.8,0.1,0.3,0.8,0,13.3,19.5
0.043625783,19.3,0,0,24,74,7.7,0.333,3,34.2,1,0,1,0,2.9,16.3,0,0,2,11,18.1,0.7,1.1,0.752,0.1,10.2,26
0.160714286,18.2,1,0,25,60,6.2,0.222,2.7,31.3,0,0,1,0,2.3,16.1,0,0,2.8,15.9,15.7,0.8,1.3,0.753,0.1,10,26.8
0.123621245,16.5,1,0,27,57,7.4,0.314,2.5,29.5,0,0,1,0,1.6,14.7,0,0,3.4,19.9,17.1,1,1.6,0.819,3.6,11,25.9
0.125160746,20.8,1,0,28,80,9.2,0.364,2,31.4,0,0,1,0,2.8,16.9,0,0,3.8,21.9,20.5,1,1.6,0.789,2.9,9.9,28
0.037681714,3.6,0,0,20,56,2.7,0.239,1.9,15.1,1,0,0,1,0.7,3.6,1,0,0.4,3.7,14.1,0.3,1.2,0.745,0.6,14.3,13
0.035373165,4.9,0,0,22,16,4.5,0.303,1.3,16.2,0,0,0,1,1.1,4.3,1,0,0.6,5.7,19.2,0.4,1.1,0.621,1.2,10.7,14.5
0.015916667,8.4,0,0,23,57,6.1,0.336,2.6,25.3,0,0,0,1,2.3,6.5,1,0,1.9,11.1,16,0.7,1.3,0.712,2,14.7,14.8
0.018325087,3.7,0,0,24,1,2.4,0.2,1.1,10.5,0,0,1,0,0.9,2.6,1,0,0.8,10.7,17.4,0.3,1.4,0.781,0.4,16.5,13.9
0.009285714,5.6,0,0,22,24,1.9,0.404,1.2,14.8,1,0,0,0,1.1,4.7,1,0,1,10.4,8.8,0.6,2.1,0.811,1.8,11.3,17.8
0.014848496,5.5,0,0,24,18,1.5,0.285,1.6,15.2,1,0,0,0,0.6,5.3,1,0,1.3,11.8,6.3,0.5,1.7,0.821,2.7,14.4,18.9
0.091953391,8.6,1,0,25,3,2.1,0.4,1.6,18.8,0,0,0,0,1.3,6.7,1,0,1.5,11.6,6.7,0.7,1.7,0.827,2.8,13.1,19
0.092693568,16,1,0,26,26,3.2,0.399,2.1,28.4,0,0,0,0,2.9,11.5,1,0,1.8,9.7,6.8,1.2,1.9,0.843,5.3,10.4,21.5
0.032319131,7.6,0,0,26,25,1.9,0.313,1.7,24.4,1,0,0,0,1.1,7.4,1,1,3.4,22.2,5.1,0.8,1.6,0.716,2.3,14.3,17.5
0.043384671,10.6,0,0,27,23,3.1,0.324,2.3,26.6,1,0,0,0,1.4,10.8,1,1,3.7,22,7,0.8,1.5,0.8,2.3,12.8,21.7
0.002634195,3.3,0,0,28,0,0.8,0.231,1.4,9.6,0,0,0,0,0.8,4,1,1,1.1,16.3,4.9,0.6,3.1,0.8,1,11,21.5
0.003208622,2.4,0,0,26,0,2.2,0,2.3,9.7,0,0,1,0,0.6,2,0,0,0.3,4.6,17.1,0.1,0.6,0.5,0,24.9,13.4
0.016602585,5.9,0,0,20,62,1.9,0.371,1.8,20,1,0,0,0,0.8,4.7,0,0,0.7,5,7,0.7,1.7,0.629,2.7,10.8,12.4
0.019169325,7,0,0,21,6,2.1,0.332,2.1,20.2,1,0,0,0,0.9,6,0,0,0.7,4.7,7.9,0.7,1.6,0.581,3,11.3,15.5
0.020907092,10.6,0,0,22,68,4.1,0.39,2.4,29.9,1,0,0,0,1.5,8.2,0,0,1.6,7.5,9.3,1.4,2.2,0.706,3.3,11.5,14.3
0.012946674,1.3,0,0,24,0,0.6,0,0.8,4.5,1,0,1,0,0.3,0.8,0,0,0.4,11.1,12.7,0.1,1.4,1,0,26.7,11.3
0.00398259,2.8,0,0,24,0,1.6,0.353,1.5,13.5,0,0,0,1,0.6,2.5,1,0,0.6,6,9.6,0.3,1.1,0.909,1,15.7,10.8
0.015907489,5.9,0,0,21,11,2.7,0.344,1.5,17.5,1,0,0,1,1,5.3,1,0,1,8,12.7,0.6,1.5,0.711,2.8,10.5,14.9
0.017388675,7.6,0,0,22,3,2.9,0.391,1.3,18.1,0,0,1,0,1.9,6,1,0,1,8.1,13.4,0.7,1.8,0.793,2.2,13.9,18.8
0.157142857,4,0,0,29,64,4.3,0,1.8,17.3,0,0,1,0,1.6,2.9,0,0,0.4,3.1,19.5,0.3,0.9,0.545,0,19.7,11.4
0.105206909,2.7,0,0,30,19,3.7,0,1.6,15.5,0,0,1,0,1.3,2.1,0,0,0.5,4.2,17.8,0.2,0.5,0.59,0,14.6,8.8
0.106924858,1.2,0,0,31,0,2.1,0,1.1,10.1,0,0,1,0,0.7,1.2,0,0,0.2,2.1,14,0.1,0.5,0.308,0,24.5,8.7
0.016861714,8.9,0,0,26,19,3.1,0.402,1.6,21.1,0,0,0,0,2.9,6.4,0,0,1.5,11.8,10.4,0.5,1.1,0.733,1.3,14.7,18.7
0.042857143,11.8,0,0,27,21,5.1,0.409,2.2,27.2,0,0,0,1,2.3,9,0,0,1.4,7.5,11.8,0.8,1.4,0.648,4,12,17.8
0.014848496,5.7,0,0,29,7,3.2,0.455,1.3,14,0,0,0,0,1.3,3.9,0,0,1,9.5,15.1,0.3,1.2,0.725,0.4,13.5,16.3
0.02136332,6.3,0,0,30,0,2.7,0.349,1,14.4,0,0,0,0,1.6,4.5,0,0,0.7,8.1,12.4,0.6,1.9,0.672,1.2,11,18
0.000796029,3.7,0,0,26,1,1.6,0.2,1.3,14.4,0,0,0,0,1.1,4.9,1,0,0.3,2.7,8.1,0.4,1.5,0.75,1.4,9.6,17.8
0.000465017,1.9,0,0,21,0,0.9,0.2,0.9,7.1,0,0,0,0,0.5,1.9,0,0,0.4,7,10.2,0.2,1.4,0.8,0.8,14.8,15
0.070886863,6,0,0,21,13,2,0.337,1.3,19.4,1,0,0,0,1.1,5.3,1,0,0.9,6.8,8.7,0.6,1.6,0.734,1.4,10.9,15.1
0.066613714,11.6,0,0,22,73,3.9,0.367,2.2,30.3,1,0,0,0,1.7,9.6,1,0,1.6,7.9,9.6,1.4,2.2,0.754,3.6,8.3,16.2
0.062606683,13.4,0,0,23,80,5,0.434,2.4,32.6,1,0,0,0,1.5,10,1,0,1.5,6.7,11.1,1.5,2.2,0.832,4.3,4.9,15.1
0.2553467,13.9,0,0,25,43,4.6,0.406,1.9,30.1,0,0,0,0,1.7,11.5,1,0,2.1,10.6,10.1,1.5,2.3,0.813,4.6,8.7,19.1
0.249684589,11.9,0,1,26,9,2.5,0.387,2.2,23.6,0,0,0,0,1.9,10,1,0,1.8,11.9,8,1.1,2.2,0.704,4.4,6.8,21
0.018230714,5.6,0,0,22,2,1.6,0.301,1.4,15.3,1,0,0,0,0.8,6,1,0,0.5,5.1,7.4,0.5,1.6,0.861,3.6,7.2,20.4
0.017163429,6.2,0,0,23,52,2.3,0.29,2.1,19.9,0,0,0,0,1,6.2,1,0,0.6,4.4,7.3,0.5,1.2,0.781,3.7,8.6,16.4
0.078571429,8,0,0,30,80,4.2,0.33,2.5,31,0,0,0,0,1.7,7.1,1,0,2.2,10.2,10.9,1.3,2,0.746,2.5,14.7,12.7
0.078233192,7.3,0,0,33,82,4.4,0.377,3.1,34.2,0,0,0,1,0.7,6.4,1,0,1.2,4.6,9.5,1.6,2.3,0.695,4.7,10.3,9.5
0.026369,4.1,0,0,37,3,1.3,0.343,1.3,17.9,0,0,0,0,0.6,3.4,0,1,2.6,21.5,5.7,1.2,3.4,0.854,2.5,20.1,11.6
0.014019257,2.5,0,0,38,3,1.3,0.295,1.4,13.9,0,0,0,0,0.1,2.5,0,1,2.2,21.8,7.5,0.9,3.2,0.875,1.6,24.6,11
0.012704503,4.2,0,0,22,38,2.2,0.143,2,15.6,1,0,0,1,0.6,3.7,0,0,0.3,2.9,12.2,0.5,1.5,0.688,0.1,13.1,13.1
0.021548827,22.9,0,0,25,60,6.3,0.359,2.8,35.2,1,0,0,1,5.1,18.4,0,0,3.5,16.4,11,1,1.4,0.792,6.1,10.7,28.1
0.007501329,1.1,0,0,23,0,0.6,0.238,0.2,4.2,1,0,0,0,0.1,1.4,1,0,0.3,9.9,12.1,0.1,0.7,1,0.6,16.3,18.7
0.009290505,2.5,0,0,24,1,1.1,0.515,0.6,8.1,1,0,0,0,0.2,1.8,1,0,0.7,12.7,9.1,0.2,0.9,0.778,0.8,18.3,13
0.014848496,5.4,0,0,25,5,1.5,0.352,1.5,18.1,1,0,0,0,0.5,4.8,1,0,1.1,8.7,5.9,0.3,0.8,0.841,2.6,9.5,13.4
0.016108924,6.9,0,0,26,2,3.2,0.33,1.3,20.7,0,0,0,0,0.7,5.7,1,0,2,12.6,10.4,0.5,1.2,0.725,3.3,8.2,13.3
0.014512693,10.1,0,0,26,55,3,0.356,3.3,30.8,0,0,0,0,1.1,9.5,1,1,3.4,17.2,7.6,1.1,1.7,0.75,5.8,12.9,16.1
0.092857143,9.9,1,0,27,63,2.5,0.4,3.3,28.7,0,0,0,0,1.2,8.4,1,1,3.4,17.9,6.8,1.3,2.3,0.682,4.4,12.6,15.3
0.055639793,12.2,1,0,29,11,2.6,0.4,3.1,30.4,0,0,0,0,1.5,10.8,1,0,2.9,13.8,7.4,1.7,2.8,0.824,5.5,16.5,19.6
0.049347967,7.6,1,0,30,49,4,0.397,3.4,27.4,0,0,0,0,1.6,6.1,1,1,3.8,18.4,9.6,0.9,1.5,0.78,3.6,13.8,12.2
0.113117821,7.9,1,0,31,50,4.1,0.388,3.1,26.3,0,0,0,0,0.9,6.7,1,1,3.6,18.2,10.3,1.1,1.9,0.66,4,15.4,13.3
0.005772824,4,0,0,21,20,1.1,0.333,0.9,15.1,1,0,0,0,0.5,3.5,1,0,1.1,9,5.1,0.5,1.4,0.784,1.7,12.1,11.9
0.013246254,4,0,0,22,10,1.2,0.238,1.2,16.9,1,0,0,0,0.6,3.9,1,0,1.4,10.6,4.8,0.8,2.2,0.765,1.4,14.6,12.8
0.036650174,4.6,0,0,24,12,1.8,0.324,1.6,24.5,0,0,0,0,0.5,4.4,1,0,2.1,11.5,5,1.1,2,0.722,1.9,14.6,9.4
0.092465329,8,1,0,25,4,3.8,0.371,1.8,26.6,0,0,0,1,1,6.6,1,0,1.9,10.7,11.6,0.7,1.4,0.788,3.5,8.7,13.1
0.052395225,3.9,0,0,28,3,2,0.386,1.1,15.5,0,0,0,1,0.6,3.2,1,0,0.7,6.1,8.4,0.6,1.9,0.87,2.1,10.3,10.8
0.05351579,3.6,0,0,29,5,1.7,0.336,0.7,13.7,0,0,0,1,0.5,3.5,1,0,0.5,4.6,8.8,0.3,0.9,0.633,2.2,8.7,12
0.060922937,6.9,0,0,26,0,1.1,0.341,1.1,15.7,0,0,0,0,0.8,6.6,0,1,1.7,16.9,5.3,0.5,1.8,0.825,3.6,9,22.1
0.051127814,8.5,0,0,27,3,1.6,0.384,1.3,20.5,0,0,0,0,0.7,7.6,0,1,2.8,20.1,5.4,0.7,1.8,0.81,4,10.7,19.7
0.108123541,10,0,0,29,36,1.6,0.372,1.6,25.7,0,0,0,0,1.4,8.3,0,1,2.8,16,4.1,0.7,1.3,0.89,5,12.6,17.8
0.113591269,9.9,0,0,30,1,1.9,0.394,1.6,23.3,0,0,0,0,1.3,8.1,0,1,3,17.6,5.2,0.6,1.3,0.854,4.9,11.6,18.5
0.113026243,18.5,0,0,34,78,9,0.462,1.9,34.4,0,0,0,1,4.7,14.8,0,0,2.7,14.4,18.6,0.3,0.5,0.803,0.3,10.7,24.7
0.106410857,16.5,0,0,35,72,8.9,0.348,2.1,31.8,0,0,1,0,4,13.8,0,0,4.1,21.7,18.2,0.6,0.9,0.792,1,12.8,24.6
0.164643149,12.4,0,0,36,39,6.2,0.538,1.7,25.4,0,0,1,0,2.9,9.4,0,0,2.3,14.7,17.4,0.4,0.8,0.707,1.6,10.6,21.3
0.161464483,10.1,0,0,37,63,6.4,0.358,1.6,23.5,0,0,1,0,2.7,8.1,0,0,3.1,20.1,19,0.3,0.7,0.756,1.6,13.1,20.4
0.252528027,8.8,1,1,24,0,3,0.409,1.8,15.2,0,0,0,0,1.8,8.2,1,0,1,11.8,13.4,0.8,2.8,0.727,3.7,18.2,32.8
0.194539498,23.7,1,1,26,75,5.8,0.393,2.7,35.9,0,0,0,0,5,18,1,0,3.3,16.1,10.3,1.6,2.2,0.898,6.6,12.7,28.9
0.196875238,21.9,1,1,27,79,4.7,0.401,2.9,36.6,0,0,0,0,5.2,17,1,0,3.3,14.5,8.6,2,2.8,0.822,7.7,12.2,25.7
0.3,28,1,1,28,77,6.8,0.386,2.8,36.9,0,0,0,0,7,21,1,0,4.1,17.7,11.4,2.2,2.8,0.839,9.8,10,29.5
0.302414843,21.5,1,1,29,48,5.2,0.412,2.4,29.6,0,0,0,0,4.5,16.3,1,0,3.9,21.1,10,1.4,2.3,0.876,7.9,12.5,29.6
0.15063823,16.7,0,0,29,73,5.9,0.356,2.8,32.7,0,0,0,1,4.6,12.7,1,0,3.1,15.4,13.6,1.8,2.8,0.757,3,13.3,23.8
0.271428571,17.1,1,0,30,81,6.6,0.319,2.9,32.7,0,0,0,1,5,13.2,1,0,3.3,16.4,15.1,1.8,2.7,0.757,2.9,13.3,24.3
0.213207918,18.1,1,0,31,67,6.1,0.311,2.7,34,0,0,0,1,5.9,14.1,1,0,3.7,17.9,12.5,1.3,1.9,0.768,3.5,12.1,24.4
0.315554388,14.6,0,0,32,37,4.7,0.345,2.6,30.1,0,0,0,1,4.2,11.4,1,0,2.8,13.9,12.1,1,1.7,0.696,3,12.6,22
0.274876306,11.6,0,0,34,48,3.8,0.435,2.9,24.3,0,0,0,1,2.8,8.6,1,0,1.6,9.6,13.2,0.9,1.8,0.816,2.4,12.3,20
0.000465017,3.1,0,0,25,0,1.5,0.333,0.5,8.7,0,0,0,0,0.9,2.6,1,0,0.8,12.4,10.3,0.4,2.2,0.778,1.2,9.1,16.1
0.007966604,5.5,0,0,22,18,2.5,0.333,1.8,19.2,1,0,0,0,0.9,5,0,0,0.8,6.1,8,0.3,0.9,0.775,2.3,14.4,14.4
0.013246254,4,0,0,23,12,2.2,0.336,1.6,15.3,1,0,0,0,0.5,4.3,0,0,0.9,8,8.5,0.4,1.2,0.76,2,14.9,15.2
0.01982082,5.7,0,0,32,3,2.1,0.301,2.1,16.5,0,0,1,0,2,4.7,0,0,0.8,6.9,10.4,0.3,0.9,0.715,2.7,12.3,17.6
0.012946674,3.5,0,0,23,0,1.3,0.246,1.1,12,1,0,0,0,1,3.5,1,1,2.3,28,7.3,0.6,2.5,0.673,1.3,17.3,17.3
0.0024677,3.3,0,0,24,0,1.2,0.222,1.2,12.3,0,0,0,0,1.1,3.4,1,1,3.3,40.7,6,0.8,3.1,0.52,0.8,27,18.7
0.000132764,1,0,0,21,0,0.5,0,0.5,1.5,0,0,0,0,0,1,1,1,0,0,18.5,0,0,0,0,33.3,42.9
4.65e-05,3.2,0,0,22,0,1.8,0.25,0.3,8.5,0,0,0,0,0.3,3.5,1,0,0.8,13.7,17.8,0.3,1.9,0.5,1.3,0,18.5
0.001677799,5.8,0,0,23,0,1.6,0.347,1.6,14.2,0,0,0,0,1,5.4,1,0,2.2,21.6,7.5,0.5,1.7,0.724,1.7,13.7,20.8
0.014512693,5.9,0,0,24,22,3.3,0.3,2.2,18.9,1,0,0,1,1.4,4.9,1,0,1,8.7,13.5,0.4,1.1,0.784,0.9,13.8,15.5
0.014019257,5.2,0,0,25,29,2.1,0.388,1.7,14.8,0,0,0,1,1.2,3.6,1,0,0.5,4.4,11.6,0.5,1.6,0.735,0.8,10,13.1
0.020336552,5.8,0,0,26,1,2.5,0.411,1.8,14.7,0,0,0,1,1.6,4.5,1,0,0.5,4.9,11,0.4,1.2,0.75,2.4,9.7,16.8
0.017251854,5.9,0,0,27,8,3.1,0.349,2.1,19.4,0,0,0,1,0.9,5.2,1,0,0.8,6,10,0.5,1.2,0.817,4.2,13.3,14.4
0.002378498,2.9,0,0,22,0,1.6,0.167,0.9,11.9,0,0,0,1,1.1,3.8,1,0,0.8,9.8,9.4,0.7,3,0.727,1.8,10.5,17.8
0.021257507,1.8,0,0,30,0,0.7,0.333,0.5,5.5,0,0,0,0,0.8,1.1,1,0,0.5,10.6,8.6,0.2,1.8,0.81,0.3,14.5,13.5
0.000848943,5.6,0,0,23,0,0.4,0.423,0.9,13.4,0,0,0,0,0.4,4.7,1,1,1.9,22.8,2,0.3,1.1,0.4,1.9,16,19.6
0.015166056,6.9,0,0,25,10,1.8,0.405,1.2,14.3,0,0,0,0,0.4,5.9,1,1,1.6,15.2,7.9,0.3,0.9,0.769,2.7,10,20.2
0.000465017,1.1,0,0,23,0,0.5,0.2,0.7,7.1,0,0,0,0,0.2,1.5,1,0,1,17.5,4.8,0.3,1.8,0.5,0.5,21.9,12.7
0.000132764,3.8,0,0,24,1,1,0.214,1.4,9,0,0,0,0,0.4,4,1,0,0.6,10.3,6.3,0.6,3.3,1,2.8,8.7,22.5
4.65e-05,17,0,0,25,0,2,0.4,3,26,0,0,0,0,2,13,1,0,3,18,6.2,1,1.9,0.5,10,0,23
0.135714286,11.9,0,0,29,72,5,0.365,2.4,35.2,0,0,0,0,2.1,10.9,1,1,11.7,48,9.3,2,2.7,0.58,2.4,24.7,18.8
0.148709941,7.8,0,0,30,42,4.1,0.376,2.1,26.7,0,0,0,0,0.7,8.1,1,1,6.7,37,10.4,1.4,2.7,0.6,1.9,22.5,17.8
0.088348762,9.2,0,0,32,29,4.5,0.359,2.2,29.8,0,0,0,0,0.8,9.4,1,1,8,35.5,9.2,1.2,1.9,0.639,3.1,22.1,17.4
0.023499661,7.1,0,0,33,3,2.5,0.328,1.2,20.5,0,0,0,0,0.9,6.8,1,1,5,32.9,7.9,0.8,1.9,0.659,2.6,20.8,18.7
0.014285714,4,0,0,24,0,0,0,1,6,1,0,0,1,0,2,1,0,0,0,9.1,0,0,0,0,0,14.7
0.011178123,2,0,0,25,0,1,0,1.3,7.6,1,0,0,1,1,1.5,1,0,0.1,2.5,14.4,0.1,0.7,0.724,0,12.5,13.1
0.032934274,6.3,0,0,28,10,1.9,0.317,1.1,18.6,0,0,0,0,2.7,5.2,1,1,2.8,23,6.9,0.5,1.2,0.769,0.9,17.3,18.7
0.031006643,9.9,0,0,29,5,2.2,0.324,1.2,20.3,0,0,0,0,3.5,7.2,1,1,2.9,22,6.8,0.6,1.3,0.756,1.4,13.8,21.8
0.063732832,6.2,0,0,30,1,1.2,0.339,0.9,16.2,0,0,0,0,2.4,5.3,1,1,2.6,24.2,4.9,0.5,1.7,0.771,1.2,12.7,20.1
0.003942821,4.9,0,0,31,3,1.1,0.308,1,14,0,0,0,0,2,4.2,1,1,2.8,27.2,5.4,0.5,1.8,0.772,0.9,17.4,19.3
0.049710616,8.7,0,0,31,21,1.5,0.357,1.9,21.7,0,0,0,0,1.1,8,1,0,2.4,17,4.2,0.7,1.6,0.818,5.3,12.3,19.3
0.046714286,5.9,0,0,32,8,1.6,0.3,1.6,20.3,0,0,0,0,0.9,6,1,0,2,14.1,5.2,0.5,1.2,0.824,3.1,14.3,15.9
0.026555347,5.2,0,0,33,40,2.1,0.33,1.4,18.6,0,0,0,0,0.9,4.7,1,0,2,15.2,6.4,0.5,1.3,0.857,2.9,18.5,14.4
0.024757714,3.1,0,0,19,6,1.1,0.293,1,14.3,1,0,0,0,0.2,3.8,1,0,0.6,5.5,5,0.4,1.5,0.8,2.1,9.3,13.5
0.019237118,3.5,0,0,20,2,1.1,0.321,0.8,11.2,1,0,0,0,0.1,3.8,1,0,0.6,7.4,6.2,0.5,2.1,0.4,2,8.1,17.2
0.001677798,2.3,0,0,21,0,0.6,0.378,0.5,7.6,0,0,0,0,0.2,2,1,0,0.5,8.7,5.7,0.2,1.2,0.667,1.3,9.3,13.7
0.021416957,2.7,0,0,36,0,1.2,0.306,0.2,9.4,0,0,0,0,0.3,2.3,1,0,0.5,7.7,7.4,0.3,1.5,0.688,1.1,6.7,12.6
0.014285714,5.9,0,0,23,53,1.3,0.395,1.5,18.5,1,0,0,0,0.9,5.2,0,1,2.1,18.7,4.7,0.8,2.2,0.743,2,19.5,17.2
0.009961442,2.5,0,0,24,0,0.7,0.323,1.2,8.7,1,0,0,0,0.2,2.3,0,1,0.9,15.1,5,0.5,3.2,0.889,0.8,13.6,14.8
0.014848496,4.5,0,0,25,0,1,0.404,0.9,12.1,1,0,0,0,0.9,3.7,0,1,1.8,23,5.6,0.3,1.3,0.743,1.1,17.8,18.3
0.021105538,5.3,1,0,26,1,1.5,0.333,1.3,12.8,0,0,0,0,0.9,4.4,0,1,2.5,28.7,7.1,0.4,1.4,0.848,1.6,16.6,19
0.015916667,5.1,0,0,27,3,0.9,0.386,0.9,12.4,0,0,0,0,0.9,4.1,0,1,1.8,20.3,5,0.4,1.7,0.83,1.6,16.2,18.7
0.012946674,7.4,0,0,23,30,1.9,0.306,1.4,21.1,1,0,0,0,1.2,6.9,1,1,2.8,21.3,7.1,0.7,1.6,0.679,1.6,14.4,18.2
0.008230806,3.9,0,0,21,3,2.4,0,1.6,10.6,1,0,0,1,0.9,3.4,1,0,0.4,5.1,18,0.6,2.9,0.333,0.2,14.7,17.8
0.0053012,3.1,0,0,22,0,0.9,0.176,0.5,8.1,0,0,0,0,1.2,2.2,1,0,0.3,4.4,6.8,0.1,0.3,0.826,0.9,13.1,16.6
0.060155284,3.7,0,0,30,3,0.8,0.294,0.6,9.7,0,0,0,0,0.5,3.7,1,1,1.4,21.9,5.1,0.4,2,0.8,1.2,13.8,20.7
0.016481937,6.7,0,0,32,11,2.3,0.319,1.6,21.3,0,0,0,0,0.8,6.4,1,1,2.4,16.3,7.2,0.8,1.9,0.781,1.8,13.3,16.5
0.023499661,4.3,0,0,34,0,0.9,0.328,0.9,11.5,0,0,0,0,0.4,4.1,1,1,1.6,18.7,4.6,0.3,1.2,0.923,1.8,9,16.6
0.019039404,1.9,0,0,23,2,1.4,0.326,0.5,9.4,1,0,0,0,0.3,1.9,1,0,0.2,3.2,8.3,0.3,1.5,0.667,1.3,9.8,10.9
0.017892,3.3,0,0,24,0,1.5,0.415,0.8,11.6,1,0,0,0,0.4,2.6,1,0,0.7,9.2,8.6,0.3,1.2,0.933,1.4,7.1,11.4
0.023959763,4.5,0,0,25,5,1.6,0.384,0.7,15.1,1,0,0,0,0.2,4.1,1,0,0.9,8.8,7.5,0.6,1.9,0.714,2.4,7.1,13.4
0.024541323,11.3,0,0,27,60,2.4,0.377,1.7,29.8,0,0,0,0,1.3,9.4,1,0,2,10.1,4.9,0.6,1,0.859,6.2,9.3,15.8
0.036650174,8.1,0,0,28,19,1.9,0.333,1.9,23.6,0,0,0,0,0.7,7.7,1,0,1.4,8.8,5.3,0.9,1.8,0.81,3.8,7.5,15.6
0.028044922,3.7,0,0,34,7,4.3,0,1.9,16.3,0,0,0,1,2.1,2.9,1,0,0.7,6.1,22.2,0.5,1.4,0.619,0,20,13
0.034953936,14.5,0,0,24,40,3.5,0.299,2.2,29.5,1,0,0,0,2.8,12.9,0,1,6,34.8,7.8,0.8,1.4,0.83,3.1,14.6,24.6
0.2,18.8,1,0,25,79,2.5,0.353,2.4,30.7,0,0,0,0,4.3,15.7,0,1,6.2,36.3,5.7,0.7,1.2,0.864,4.2,13.8,29.1
0.158870251,14.5,1,0,26,50,1.8,0.359,2.5,27.4,0,0,0,0,2.6,13,0,1,5.2,30.3,4.4,0.7,1.2,0.868,3.5,13.4,26.4
0.161464483,14.6,1,0,27,45,2.1,0.308,1.9,26.7,0,0,0,0,3,12.8,0,1,5.3,32.8,5.7,0.6,1.1,0.836,3.8,13.5,27.1
0.167307797,15.4,1,0,28,82,2.1,0.369,2.5,27.9,0,0,0,0,2.9,12.8,0,1,4.2,24.7,5.2,0.7,1.2,0.864,5.7,11.4,24.5
0.022968207,5.8,0,0,34,18,2.1,0.426,1.6,16.8,0,0,0,0,1.5,4.4,1,0,0.8,7,8.1,0.4,1.3,0.684,2.1,12.2,15.3
0.021414286,5.5,0,0,35,5,1.5,0.382,1.7,17.9,0,0,0,0,1.2,4.2,1,0,0.8,6.4,5.5,0.4,1.3,0.667,2.3,10.9,13.4
0.026555347,5.7,0,0,36,13,2.2,0.333,1.9,20.4,0,0,0,0,1.4,4.3,1,0,1,6.6,6.9,0.3,0.8,0.741,2.4,11.8,12.2
0.015,5.6,0,0,22,1,1.4,0.182,1.8,13.8,1,0,0,1,1.5,4.4,1,0,0.6,8,10.5,0.4,1.3,0.689,0.9,11.2,17.9
0.010896519,9.8,0,0,23,17,3.8,0.351,2.4,20.9,1,0,1,0,1.8,7.2,1,0,1,8.3,14.4,0.7,1.7,0.699,1.4,10.7,18.6
0.014848496,6.5,0,0,24,2,3.2,0.129,2,15.5,1,0,1,0,1.2,5,1,0,1.3,12.3,15.2,0.4,1.3,0.661,0.6,8.6,16.6
